m,f,round_n,stratege_type,外貌_x,内涵_x,财富_x,均分_x,外貌_y,内涵_y,财富_y,均分_y
m5321,f3197,2,1,52.205606234721074,55.93794220492754,48.35785000464505,52.16713281476456,63.83454950407598,15.175540152141473,86.28970558728014,55.099931747832535
m5331,f2689,2,1,33.7404153296325,108.0501054525029,59.74696428229758,67.17916168814433,51.98233993320431,88.04561085992523,65.01792174092726,68.34862417801894
m5349,f9394,2,1,63.75701931246065,60.725331055187354,45.8551825911621,56.7791776529367,43.26149825663431,61.67714233016654,61.79241091383767,55.5770171668795
m5352,f3609,2,1,36.14365902851613,49.37924250714903,77.02113600080887,54.18134584549134,50.77305764888059,44.37412950238697,57.81188294881318,50.98635670002691
m5353,f9451,2,1,74.47799004925312,72.47321796919717,82.36099236972323,76.43740012939118,44.958898919001896,67.69602070633437,107.97521817379109,73.54337926637578
m5393,f1093,2,1,87.21615996371472,40.58043253650785,45.94897407004586,57.91518885675614,77.93548705472497,56.058191740648994,48.15000903051034,60.71456260862811
m5398,f8938,2,1,46.18570884008144,39.985823059433756,123.4921821018923,69.88790466713583,80.85799327507522,55.4967382242825,69.26965887190086,68.5414634570862
m5426,f2901,2,1,53.4264467146949,67.76870066993038,68.66972487810294,63.28829075424273,56.76634440984312,71.82793916058468,62.168539982508236,63.587607850978685
m5456,f6281,2,1,45.436752382626324,69.73657249193363,57.5010536508904,57.558126175150115,50.63462613922566,84.6729979389816,46.64678373822792,60.65146927214505
m5457,f7246,2,1,56.47404356820986,67.73727243951387,51.82280563379696,58.678040547173566,51.41423705862613,90.53599338296841,50.38360741125726,64.11127928428394
m5459,f964,2,1,78.29585510511872,54.42665890612418,48.561410817476286,60.427974942906395,55.8102613319087,71.67649405091913,52.114271322358775,59.867008901728866
m5464,f4235,2,1,25.490460476143497,66.15645567501414,64.0048906413836,51.883935597513734,53.89790640481432,40.13172493713891,55.15335922616319,49.72766352270548
m5471,f7242,2,1,67.90407754355849,74.47954454520463,58.50463668294708,66.96275292390341,67.72823383142497,70.96119122300057,60.425861028636746,66.37176202768744
m5472,f6916,2,1,82.85723347081557,62.13170692003557,49.088741859858374,64.69256075023651,62.69814201073115,47.0218925931063,74.79802391872951,61.50601950752232
m5475,f2691,2,1,53.412332937755046,76.04075341024026,46.060540650246146,58.50454233274715,64.29420663884311,77.16385491264374,45.60685043899721,62.35497066349469
m5476,f5756,2,1,39.951862143810686,43.47728822833595,59.293180623615996,47.57411033192088,64.4728843653217,49.19832875743015,48.433252282512996,54.03482180175495
m5483,f9539,2,1,61.26663193568222,61.23359877974055,66.70359654632412,63.06794242058229,63.58640503882259,52.873307443538366,56.63809040727534,57.69926762987876
m5515,f3742,2,1,47.40252178884086,55.71720346535448,47.42433771197796,50.181354322057764,43.20681912604046,58.20371066839877,51.99844008996858,51.1363232948026
m5522,f5243,2,1,53.261091499845875,37.71121261997376,59.22596830497689,50.06609080826551,30.11923269899803,60.952253385990225,47.61846500299207,46.22998369599344
m5529,f6848,2,1,51.18384038221896,63.749348731881,58.896923830870065,57.94337098165668,56.059034696235386,52.42426138710641,50.50979980648029,52.99769862994069
m5551,f2195,2,1,33.98910268201682,82.99307204872406,60.436075722565874,59.139416817768925,76.20435446373176,70.96375718297858,47.888033529538966,65.01871505874978
m5581,f3907,2,1,69.33937644796143,61.62163020093424,47.72042861430756,59.56047842106775,80.18304208022926,63.91491262709813,53.28278709026279,65.79358059919673
m5590,f3869,2,1,53.943866737738325,53.831969848346944,51.34193761485544,53.03925806698024,70.2490173716709,44.04347315443202,57.061154446629644,57.11788165757753
m5616,f2955,2,1,55.02516357965391,52.33717071158414,49.539213428321176,52.30051590651974,55.02952172923862,57.78244959939295,46.93927442169616,53.250415250109235
m5636,f9162,2,1,63.52489793785192,52.67878184509552,47.24575404569186,54.483144609546436,58.76307336493856,51.74680583932205,50.99516199306987,53.83501373244349
m5640,f7360,2,1,44.90241567452861,60.224839633113135,82.90251041571699,62.676588574452914,56.53201614202074,82.18375417639902,51.23450304253667,63.31675778698548
m5695,f6864,2,1,60.7371421328455,62.02701326862013,78.15538162595386,66.97317900913983,69.53124188627869,69.35592404277988,55.463790730283065,64.78365221978055
m5697,f1714,2,1,29.999381541390257,49.30100390629276,55.58470631388843,44.96169725385715,49.77186732167781,38.60601995166015,59.859272807255536,49.41238669353117
m5700,f3578,2,1,45.66936454089432,50.808839360882736,50.725975331887696,49.068059744554915,51.49504905092999,61.17201813728978,47.67396819013922,53.44701179278633
m5702,f9013,2,1,74.13256207655105,60.11529093438026,49.30312225975976,61.18365842356369,66.46252647837838,80.51699816589783,56.41170564471871,67.7970767629983
m5705,f9687,2,1,45.81687808316312,43.19973059468876,61.439809932837235,50.15213953689638,21.170018211239245,65.47140261292881,57.131413914427625,47.92427824619856
m5711,f7456,2,1,51.130062110757294,59.65495716181969,47.29317381425186,52.692731028942944,57.68600021634359,43.21754224846056,46.14669513551222,49.01674586677212
m7510,f3776,2,1,55.12548813410093,52.67324959801629,87.36598355856614,65.05490709689445,59.62559598079152,76.32333104625147,53.969156126166,63.30602771773633
m5757,f5183,2,1,76.18006755287496,76.79733949181839,58.19341779012106,70.39027494493814,70.37856324186926,78.07106277008383,45.18357504583595,64.54440035259636
m5768,f2518,2,1,52.36099204457557,68.05176027167656,57.52598500242672,59.31291243955962,75.15121685643852,53.99397123870263,45.800693119453115,58.315293738198086
m5792,f1066,2,1,93.61096697678524,54.56287080313024,72.68567125035479,73.61983634342342,84.58405638670258,68.0229981638505,51.046069591245384,67.88437471393281
m5797,f5125,2,1,26.263398504216433,98.33882388707289,72.82229118528396,65.8081711921911,51.03738105289313,80.08309824755456,51.969744816455744,61.03007470563447
m5802,f2208,2,1,64.69641445243784,52.217646670012854,45.41733167445384,54.110464265634846,46.28646856155664,47.26005355870469,52.103336232705416,48.549952784322244
m5806,f42,2,1,35.75126162867428,35.47144613346475,59.31905994911794,43.51392257041899,30.61084488554899,56.39378713953136,50.62220342702253,45.87561181736763
m5811,f8640,2,1,73.83999581016273,49.91760120093987,45.105527001466285,56.28770800418963,53.170216349702116,37.24930509622759,73.6005531908331,54.673358212254264
m5851,f7850,2,1,72.31681519947715,40.9240523135897,63.76877094539695,59.003212819487935,68.08477047983241,45.06026592347863,46.3946059206531,53.17988077465471
m5864,f2760,2,1,90.48264444193455,58.94843393133332,48.023080026855425,65.8180528000411,58.57139577798761,54.97374451093643,72.23011285451517,61.925084381146405
m5873,f4421,2,1,75.7840420598821,36.38113429150836,55.238479869622836,55.80121874033777,61.82020682267876,43.633829959448846,63.82605234606295,56.42669637606352
m5878,f6066,2,1,88.62018437129534,54.53924020230154,54.9634581221283,66.04096089857507,72.18298278207818,59.372978800854604,67.01886602765319,66.19160920352867
m5882,f4644,2,1,62.1466335767296,49.87600873008674,50.450676941222426,54.15777308267959,53.75032123340074,50.79264995473089,53.97438393439201,52.83911837417455
m5896,f7958,2,1,60.00436959183218,74.95523292972145,48.010698321565556,60.99010028103973,57.609334496708776,76.75970543636585,56.11099150973773,63.49334381427079
m5897,f33,2,1,73.01196234535448,59.329091065993055,85.23972458063673,72.52692599732809,87.85086586845361,59.370721399814514,50.433530873347095,65.8850393805384
m5899,f2590,2,1,51.58532099001558,61.95623565725054,68.76453406051026,60.768696902592126,60.06391463532542,85.06424472050658,55.52124105482457,66.88313347021887
m5901,f8256,2,1,49.85327695799341,64.79321197993931,48.73230162482978,54.459596854254166,59.10104567295803,64.25836985699394,48.336917563447386,57.232111031133115
m5905,f2973,2,1,43.565341661312814,84.50001197783901,63.01777822898032,63.69437728937737,61.33836135931087,60.73704776211299,66.5037854445502,62.85973152199136
m5906,f1393,2,1,47.95457664824661,86.95561461598444,47.81761814536134,60.90926980319747,80.73171426939928,63.49808433584481,50.149132822744065,64.79297714266272
m5940,f6808,2,1,73.41290474383614,53.80521813472323,51.01569296576048,59.41127194810662,52.15530827014333,58.21325601358226,53.238628591335086,54.53573095835356
m5947,f4998,2,1,71.20914851105529,77.96516777386935,47.17493112528979,65.44974913673815,74.01812207233776,53.53955322429321,50.382170907534814,59.313282068055265
m5951,f9391,2,1,50.87025329090905,59.79105894359974,63.87798324002182,58.17976515817687,41.83013804238759,53.787286726309816,65.35480164827047,53.65740880565596
m5953,f6637,2,1,44.33779745130385,76.90947814819974,52.052751429284086,57.76667567626256,64.7975821074507,59.130905656052995,61.45449338456021,61.79432704935463
m5959,f1423,2,1,58.753210611789754,57.53641271255642,68.60350499552663,61.631042773290936,65.19876922490566,74.49071050204606,62.47538553392047,67.38828842029073
m5965,f7078,2,1,64.47461074666715,58.74850980798866,45.953760502116914,56.392293685590914,48.54181329988424,68.4529928464657,58.23947433392742,58.41142682675912
m5974,f7757,2,1,64.28721126998587,59.70499507655226,59.011410817686325,61.001205721408155,57.64389319495684,76.09829910266964,52.246898254731335,61.99636351745261
m5977,f8996,2,1,66.4108523754786,72.62538327169224,57.460451965566676,65.4988958709125,72.25140530668291,55.966147442329785,51.21235918905876,59.80997064602382
m5994,f6718,2,1,32.69366348803132,40.641451154353874,52.80148113444294,42.045531925609374,26.581348531339295,48.121413595764295,45.27379923322026,39.99218712010795
m6006,f7770,2,1,66.19899061997086,42.63734886042163,45.63727127872059,51.49120358637103,42.77325609087263,48.045658799846464,51.49475738240683,47.43789075770864
m6009,f5731,2,1,41.83490362110544,63.603387853496066,56.00408933425253,53.81412693628468,49.55487239309145,76.9501647458588,47.97821732313488,58.16108482069504
m6018,f1046,2,1,82.4754490839671,67.89150199884185,59.569850940359785,69.97893400772291,76.24197346924626,77.11651401227431,68.51143733480785,73.95664160544281
m6022,f5017,2,1,68.92080652246955,58.55766030971234,61.90070577099344,63.126390867725114,48.67344143553784,58.854165755242406,66.36040495613237,57.962670715637536
m6031,f8065,2,1,63.853002432185164,63.74190348076033,54.649238302333345,60.748048071759605,62.10050437462684,51.21967487091185,61.599589202281095,58.3065894826066
m6034,f5611,2,1,49.187915476210165,59.884172816770146,57.35109901040245,55.47439576779425,39.18162790221808,48.857972213177746,68.8546112888261,52.29807046807398
m6047,f5673,2,1,63.07755063966783,78.32393554289328,55.499947155092755,65.6338111125513,56.4686130292538,61.234973450594026,78.50212542330577,65.40190396771787
m6075,f346,2,1,45.67131814613748,53.71091177080923,80.10350535996989,59.828578425638874,65.77359067009598,71.40318811763319,57.220401031077884,64.79905993960234
m6106,f3590,2,1,57.44241231500706,77.70422098230847,52.17786692891198,62.441500075409174,51.314657736226216,62.942320091382065,55.65942466109976,56.638800829569355
m6117,f2549,2,1,38.46452831366592,53.35625133838318,81.65411629723891,57.824965316429335,67.18794050229253,54.35422072268942,45.86349770512726,55.8018863100364
m6126,f4399,2,1,72.3431172397357,80.43443371697037,57.12407970577489,69.96721022082698,54.48379767761955,88.01763265743422,76.68909339076423,73.063507908606
m6130,f6699,2,1,64.47724371384956,49.455165838733414,51.32278709532329,55.085065549302094,60.71634541418603,44.71254133975876,52.94326188736596,52.79071621377025
m6135,f5967,2,1,70.34858378102437,67.79453578986171,45.05310115255341,61.06540690781316,78.56409850985327,65.92798148443333,58.28600803208266,67.59269600878976
m6159,f9566,2,1,73.38235178410562,35.65054080168567,50.05598841952204,53.02962700177111,70.53985840174622,61.51854226743763,45.54514272803767,59.20118113240718
m6184,f2010,2,1,77.33715789362205,68.25239363753255,50.873259114931855,65.48760354869547,51.532367934163425,79.90390656445857,46.90832967428685,59.448201390969615
m6186,f2601,2,1,64.83666164261366,63.27236708969586,48.04320691125595,58.71741188118849,53.477275586665236,69.23051876875212,60.34871172781078,61.01883536107604
m6216,f6343,2,1,61.02800700220283,36.11194211176118,55.92630178047858,51.02208363148086,64.85091389220489,38.60964182945984,56.0123258115254,53.15762717773004
m6225,f6461,2,1,63.651916445376585,50.03966968559545,58.403593791314464,57.365059974095495,48.36148417152758,76.69756771724887,64.25697858038643,63.10534348972097
m6249,f4396,2,1,37.56437539896107,55.79487573389434,48.246613766195935,47.20195496635045,46.868266145042895,51.0557780241804,52.067768590576804,49.997270919933364
m6256,f5019,2,1,66.99856605765035,66.2994248400831,52.484230516311825,61.9274071380151,37.47670258622725,83.91026362050816,60.27225697693066,60.55307439455536
m6262,f2527,2,1,63.53185456608598,73.50984747356233,65.42534080159155,67.48901428041329,60.830695606007886,74.4814316288234,71.90944978151079,69.07385900544736
m6295,f2288,2,1,30.05216520053257,53.46371076447302,60.512483400162395,48.009453121722665,47.60882480376741,53.743338559590995,58.698368915903615,53.35017742642068
m7439,f4682,2,1,54.38031836692132,85.37736246319655,59.11803068318099,66.29190383776628,62.826686137354415,66.41819270211235,73.28550403093867,67.51012762346848
m6312,f3192,2,1,67.83422725205016,61.47745375609761,48.595685450672725,59.302455486273495,39.25954812528798,56.53355900896624,91.2645038142002,62.352536982818144
m6328,f718,2,1,90.6395366575779,39.60634861620392,46.76377457141535,59.00321994839906,57.75230492427416,75.05407190980631,46.49276586509142,59.76638089972397
m6330,f4495,2,1,52.503489797034185,56.08045114515677,45.17808534084471,51.25400876101188,42.99131586561092,71.77486109215575,58.64145334128074,57.80254343301579
m6332,f8089,2,1,70.7945939798766,64.7428713650376,46.83313540748236,60.790200250798854,53.657862044105826,71.22456902237535,53.907703002311706,59.5967113562643
m6365,f4606,2,1,38.55636659246182,41.14340835407472,57.46357710728037,45.721117351272305,27.178175670348296,52.94736224248246,48.53351885901681,42.88635225728253
m6378,f2355,2,1,66.44992534451634,53.8682127309116,69.64990221899018,63.32268009813938,66.23647097278172,57.08952092995437,49.20600177942957,57.510664560721885
m6387,f6029,2,1,45.78486926190148,65.50437957195479,73.5321687132842,61.60713918238016,36.24316482885154,81.01989294392548,65.26001228120174,60.84102335132625
m6407,f2960,2,1,52.343859271114255,57.22573242792731,71.49428155840828,60.354624419149935,74.81333220441456,67.42595251610084,48.81722114074881,63.68550195375474
m6422,f5144,2,1,45.28785781559584,48.27727934180354,57.99626318096925,50.52046677945621,55.88566511410537,53.30836220876399,50.17079243279724,53.121606585222196
m6437,f503,2,1,62.879148816664866,48.70468150200861,50.83225255906764,54.138694292580375,42.368010126392036,64.03244282817788,53.210801821194735,53.20375159192155
m6441,f8495,2,1,53.03804073288228,86.7260043528979,50.29144239659021,63.351829160790125,58.01698627275555,64.53014399913083,77.67220264447744,66.73977763878794
m6443,f7507,2,1,71.23400426471733,55.86803935553144,47.08726507308989,58.06310289777955,55.053244890526855,69.95544159568551,45.18760964268536,56.732098709632574
m6447,f4770,2,1,42.642151464709286,52.07162709838497,50.90786338526837,48.54054731612087,37.799688992344436,47.16080986675093,47.85513146580401,44.271876774966465
m6448,f5053,2,1,55.65723162566134,50.24073343177543,69.1318737249912,58.343279594142665,57.08226810081634,56.81885910622625,47.26794709172455,53.72302476625572
